Month,Q0,Q1,Q2pt5,Q5,Q10,Q25,Q50,Q75,Q90,Q95,Q97pt5,Q99,Q100,STNAME,CTYNAME,POPESTIMATE2015
JUL,-0.02,0.07,0.100000001,0.119999997,0.159999996,0.230000004,0.360000014,0.600000024,1.139999986,2.373999977,5.352000141,12.33079994,59.27999878,Tennessee,Henderson,27964
JUL,0.050000001,0.090000004,0.109999999,0.119999997,0.140000001,0.180000007,0.25999999,0.419999987,0.800000012,1.580000043,3.688000059,10.7232,66.34999847,Texas,Burleson,17559
JUL,0.01,0.059999999,0.079999998,0.100000001,0.109999999,0.159999996,0.239999995,0.370000005,0.959999979,2.630000114,6.550000191,15.86000013,843.9500122,Texas,Reagan,3809
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Lake,7444
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Wheatland,2084
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyoming,Weston,7181
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Calhoun,134154
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Jackson,3282
JUL,0,0,0,0,0,0,0,0.730000019,2.059999943,6.159999847,15.60000038,30.36000061,109.9499969,California,San Joaquin,723846
JUL,-0.150000006,-0.02,0.01,0.039999999,0.059999999,0.100000001,0.140000001,0.200000003,0.289999992,0.430000007,0.670000017,2.384000111,32.31999969,Oklahoma,Tillman,7578
JUL,0.059999999,0.129999995,0.150000006,0.170000002,0.209999993,0.270000011,0.379999995,0.569999993,1.00999999,1.799999952,3.753999996,7.873999996,49.40999985,Texas,Van Zandt,53410
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Forest,7357
JUL,0.059999999,0.129999995,0.150000006,0.180000007,0.209999993,0.310000002,0.639999986,2.064999938,14.30000019,25.77199993,36.5434988,50.08000183,116.4599991,Alabama,Montgomery,227002
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Massachusetts,Essex,777438
JUL,0,0,0,0,0,0,0,0,0,0,0.150000006,0.25,0.709999979,Missouri,Crawford,24485
JUL,0.150000006,0.230000004,0.270000011,0.310000002,0.370000005,0.564999998,0.980000019,1.909999967,4.78000021,10.08099995,18.91149988,29.2714003,82.83999634,North Carolina,Wayne,124454
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Snyder,40745
JUL,0,0,0,0,0,0.170000002,0.460000008,1.179999948,3.880000114,9.659999847,16.7587502,25.96999931,63.95000076,Kentucky,Hardin,106224
JUL,-0.209999993,-0.109999999,-0.02,0,0,0,0.050000001,0.109999999,0.180000007,0.219999999,0.289999992,0.540000021,8.800000191,Kansas,Stanton,2066
JUL,0.02,0.129999995,0.150000006,0.200000003,0.25999999,0.400000006,0.810000002,2.380000114,8.710000038,16.57999992,25.11550074,39.76519905,115.6800003,Tennessee,Montgomery,192542
JUL,0,0.079999998,0.109999999,0.140000001,0.170000002,0.239999995,0.349999994,0.529999971,0.930000007,1.480000019,3.170000076,8.659000034,66.81999969,Oklahoma,Lincoln,34930
JUL,0,0,0,0,1.550999951,3.334999919,6.909999847,12.29500008,21.17000008,35.34749985,46.31924915,54.32700085,66.93000031,Virginia,Danville city,41910
JUL,0.239999995,0.379999995,0.460000008,0.529999971,0.649999976,0.930000007,1.519999981,3.200000048,10.03999996,17.10249996,24.05999947,37.74000168,78.59999847,North Carolina,Catawba,155805
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Brown,14994
JUL,0.050000001,0.109999999,0.140000001,0.180000007,0.230000004,0.340000004,0.579999983,1.470000029,4.039999962,7.340000153,12.72500029,22.05719971,73.98999786,South Carolina,Sumter,107276
JUL,0.059999999,0.140000001,0.180000007,0.219999999,0.330000013,0.639999986,1.480000019,5.932499886,18.81799965,30.79999924,41.97449942,58.63160042,144.1600037,North Carolina,Cumberland,331752
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyoming,Park,29110
JUL,0,0,0,0,0,0.140000001,0.330000013,0.649999976,1.159999967,2.440000057,5.409999847,12.39000034,34.45000076,Kentucky,Mercer,21370
JUL,-0.079999998,0,0.02,0.039999999,0.059999999,0.090000004,0.189999998,0.360000014,0.629999995,0.930000007,1.649999976,4.181199856,77.05000305,North Carolina,Bertie,20188
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,Deschutes,174288
JUL,0.029999999,0.079999998,0.100000001,0.119999997,0.140000001,0.170000002,0.239999995,0.360000014,0.589999974,1.019999981,2.38500005,7.535000038,39.45000076,Georgia,Terrell,9018
JUL,0.02,0.07,0.090000004,0.109999999,0.150000006,0.25999999,0.610000014,1.75,4.787000036,10.30399995,19.12999916,30.81619961,96.73999786,North Carolina,Onslow,193088
JUL,0.079999998,0.129999995,0.159999996,0.180000007,0.219999999,0.310000002,0.49000001,0.899999976,1.820000052,3.49000001,7.118500042,12.32980024,33.13999939,Georgia,Haralson,28701
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Ogle,51598
JUL,-0.189999998,0,0,0,0,0,0,0,0.119999997,0.159999996,0.219999999,0.379999995,4.980000019,Colorado,Huerfano,6400
JUL,0.059999999,0.140000001,0.170000002,0.189999998,0.230000004,0.310000002,0.5,0.879999995,1.690000057,3.160000086,6.33550005,13.05340004,85.37000275,Texas,Wise,62864
JUL,0.059999999,0.129999995,0.159999996,0.189999998,0.25999999,0.409999996,0.920000017,3.344999909,23.49199982,40.18299866,63.96450024,106.0395984,307.8900146,Texas,Jefferson,254889
JUL,-0.050000001,0,0.01,0.029999999,0.039999999,0.07,0.109999999,0.159999996,0.230000004,0.310000002,0.529999971,2.00999999,32.22999954,Texas,Floyd,5846
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Barnes,11023
JUL,-0.100000001,0,0.050000001,0.090000004,0.140000001,0.270000011,0.709999979,1.370000005,3.230000019,6.86899991,13.68999958,29.21339931,95.97000122,Tennessee,Sevier,95502
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Carver,98596
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Adams,489822
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Athens,65793
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Langlade,19038
JUL,-0.059999999,0,0.01,0.029999999,0.039999999,0.07,0.129999995,0.310000002,0.715000004,1.350000024,3.493750006,10.67300014,79.47000122,Texas,Kendall,39968
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Midland,83630
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland,Frederick,245482
JUL,0,0,0,0,0,0.219999999,0.479999989,0.819999993,1.659999967,2.779999971,4.800000191,13.62400036,87.84999847,Kentucky,Shelby,45752
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Connecticut,New Haven,861594
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyoming,Campbell,49293
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho,Shoshone,12433
JUL,0,0,0,0,0,0.090000004,0.219999999,0.460000008,1.029999971,1.785999966,3.069999933,7.239999771,20.45999908,West Virginia,Boone,23241
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Jo Daviess,22064
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Aitkin,15862
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Palo Alto,9138
JUL,-0.090000004,-0.029999999,-0.02,0,0.01,0.039999999,0.079999998,0.140000001,0.400000006,1.004499996,2.019999981,3.977600021,17.70999908,Hawaii,Kauai,71387
JUL,-0.02,0.029999999,0.039999999,0.050000001,0.059999999,0.090000004,0.119999997,0.180000007,0.270000011,0.419999987,0.75,1.683400024,45.38999939,Texas,Goliad,7510
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Marion,33109
JUL,-0.079999998,-0.02,-0.01,0.01,0.050000001,0.109999999,0.180000007,0.300000012,0.460000008,0.660000026,1.059999943,2.773999977,19.37999916,North Carolina,Madison,21167
JUL,0.050000001,0.119999997,0.150000006,0.180000007,0.219999999,0.300000012,0.5,1.24000001,5.63100009,10.80150018,16.25525012,25.4315003,72.59999847,South Carolina,Dorchester,153374
JUL,-0.07,0,0.01,0.01,0.029999999,0.050000001,0.079999998,0.129999995,0.310000002,0.879999995,3.753249997,14.74039966,87.30000305,Texas,Maverick,57658
JUL,0.239999995,0.310000002,0.360000014,0.460000008,0.610000014,1.269999981,4.369999886,11.98499966,23.8989996,35.17549953,48.10525103,72.02380051,121.7799988,North Carolina,New Hanover,219685
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Dallas,80491
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Osceola,6159
JUL,0.01,0.109999999,0.129999995,0.140000001,0.180000007,0.280000001,0.430000007,0.699999988,1.25999999,2,3.306999946,6.110000134,57.18999863,Tennessee,Fayette,39218
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Wahkiakum,4017
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Hancock,72398
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Stevens,9833
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Manitowoc,79457
JUL,0.230000004,0.419999987,0.5,0.600000024,0.819999993,1.440000057,5.855000019,18.19749928,38.44099998,53.19750004,65.84875031,89.3355986,241.6100006,Tennessee,Davidson,681285
JUL,-0.090000004,-0.01,0,0.02,0.039999999,0.07,0.129999995,0.209999993,0.300000012,0.449999988,0.808750004,1.943000054,22.61000061,Tennessee,Perry,7848
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Madison,265994
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Hettinger,2655
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,St. Louis,1001127
JUL,0.219999999,0.340000004,0.439999998,0.529999971,0.709999979,1.370000005,6.53000021,23.21999931,43.44200134,59.65999985,77.57999878,101.6807983,288.9700012,Tennessee,Shelby,937885
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermont,Chittenden,161010
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Hanson,3386
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Kidder,2446
JUL,0.059999999,0.129999995,0.150000006,0.170000002,0.209999993,0.289999992,0.469999999,0.99000001,1.960000038,3.319999933,6.409999847,14.22659996,87.30000305,Texas,Liberty,79542
JUL,0.01,0.050000001,0.079999998,0.100000001,0.119999997,0.180000007,0.389999986,0.829999983,1.899999976,3.544999957,6.686249971,11.43700027,38.58000183,Georgia,Effingham,57047
JUL,0.079999998,0.150000006,0.180000007,0.209999993,0.239999995,0.340000004,0.560000002,1.210000038,2.99000001,5.440000057,10.03599987,20.02480087,68.43000031,South Carolina,Orangeburg,89115
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Susquehanna,41763
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,California,El Dorado,184865
JUL,0.01,0.079999998,0.090000004,0.104500001,0.119999997,0.150000006,0.180000007,0.239999995,0.360000014,0.560000002,1.149999976,3.688400059,32.34999847,Texas,Falls,17230
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Gloucester,291651
JUL,0.01,0.059999999,0.079999998,0.100000001,0.129999995,0.239999995,0.5,2.539999962,9.659999847,16.50300007,24.92200003,35.99100014,81.23000336,Florida,Brevard,566822
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyoming,Niobrara,2496
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Thayer,5130
JUL,0,0,0,0,0,0,0.119999997,0.280000001,0.49000001,0.670000017,0.879999995,2.150000095,76.29000092,Kentucky,Elliott,7548
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,West Virginia,Hampshire,23318
JUL,-0.01,0.050000001,0.059999999,0.07,0.079999998,0.109999999,0.150000006,0.25999999,0.50999999,0.839999974,1.429999948,4.126999912,168.1799927,Texas,Jones,19983
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Pend Oreille,13064
JUL,-0.200000003,-0.039999999,-0.02,0,0.02,0.039999999,0.079999998,0.140000001,0.330000013,1.090000033,6.849499917,25.37000084,265.1700134,California,San Bernardino,2120794
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Monmouth,627418
JUL,-0.300000012,-0.119999997,-0.079999998,-0.029999999,0,0,0,0.01,0.07,0.100000001,0.129999995,0.180000007,3.380000114,Colorado,Hinsdale,764
JUL,-0.039999999,0.02,0.039999999,0.050000001,0.079999998,0.119999997,0.170000002,0.230000004,0.319999993,0.458000004,0.713999999,1.564399981,12.80000019,North Carolina,Graham,8594
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,McPherson,28615
JUL,0,0,0,0,0.07,0.340000004,0.560000002,0.970000029,2.414000082,5.093000126,9.553000164,15.39660034,45.84999847,North Carolina,Rockingham,91733
JUL,0,0.07,0.090000004,0.119999997,0.159999996,0.219999999,0.330000013,0.50999999,0.829999983,1.350000024,2.410000086,5.278000126,21.95000076,Alabama,Geneva,26639
JUL,0.039999999,0.079999998,0.090000004,0.100000001,0.119999997,0.150000006,0.209999993,0.379999995,0.709999979,1.190000057,2.071999931,4.518400154,30.64999962,Texas,Marion,10127
JUL,0.01,0.059999999,0.079999998,0.090000004,0.109999999,0.140000001,0.189999998,0.330000013,0.819999993,2.438500059,6.979250002,20.29220026,83.81999969,Mississippi,Leflore,30194
JUL,0.079999998,0.150000006,0.170000002,0.189999998,0.239999995,0.379999995,0.689999998,1.700000048,7.940000057,18.06999969,30.31500053,56.1159996,549,Texas,Brazoria,345738
JUL,0.230000004,0.337700006,0.389999986,0.449999988,0.579999983,0.889999986,1.690000057,3.539999962,8.686000156,15.55249982,23.37525082,39.93290096,89.70999908,Georgia,Hall,192506
JUL,-0.02,0.059999999,0.079999998,0.090000004,0.119999997,0.189999998,0.300000012,0.550000012,1.196000051,2.539999962,5.822999954,12.62320015,114.9300003,Oklahoma,Stephens,44574
JUL,0.01,0.07,0.090000004,0.100000001,0.109999999,0.150000006,0.200000003,0.319999993,0.550000012,0.829999983,1.409999967,3.874699993,23.19000053,Alabama,Fayette,16688
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Holt,4483
JUL,0,0,0,0,0,0,0,0,0.25,0.550000012,0.829999983,1.440000057,11.31000042,Indiana,Posey,25609
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Lincoln,52993
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho,Blaine,21507
JUL,0.02,0.059999999,0.079999998,0.090000004,0.100000001,0.140000001,0.209999993,0.419999987,1.070000052,2.359999895,5.936999989,17.63799957,78.98999786,Arkansas,Union,40073
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Mercer,15747
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Franklin,1253674
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Cook,5219
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Maries,8968
JUL,-0.119999997,-0.02,0.01,0.039999999,0.07,0.129999995,0.289999992,1.159999967,13.90200005,29.39199944,47.43349819,67.73599869,182.7599945,New Mexico,Bernalillo,674100
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Alaska,Skagway Municipality,1086
JUL,-0.02,0.059999999,0.079999998,0.090000004,0.109999999,0.150000006,0.25999999,0.600000024,1.620000005,4.486499858,11.89999962,27.21180002,88.25,Louisiana,Rapides Parish,131993
JUL,0,0,0,0.029999999,0.050000001,0.090000004,0.150000006,0.300000012,0.569999993,1.029999971,1.737750012,3.204200044,19.69000053,North Carolina,Alleghany,10869
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Eddy,2302
JUL,-0.01,0.079999998,0.109999999,0.142000002,0.189999998,0.340000004,0.75,1.769999981,5.06600008,11.76800003,22.75100021,34.20320129,98.51999664,Tennessee,Wilson,128434
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Saratoga,226551
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Fulton,42283
JUL,-0.119999997,0,0,0.039999999,0.100000001,0.180000007,0.270000011,0.430000007,0.930000007,2.670000076,8.055999947,18.28400055,83.26999664,Oklahoma,Kay,45282
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Morgan,28145
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,Beaver,6344
JUL,-0.079999998,0.0051,0.039999999,0.07,0.100000001,0.180000007,0.289999992,0.460000008,0.810000002,1.559999943,3.180000067,7.464100151,35.41999817,Tennessee,Carroll,27953
JUL,0,0,0,0,0.029999999,0.129999995,0.310000002,0.620000005,1.669999957,3.370000064,6.195000052,12.02000046,33.02000046,Virginia,King George,25395
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Brown,43703
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Ida,6962
JUL,0.07,0.129999995,0.150000006,0.180000007,0.209999993,0.270000011,0.400000006,0.75999999,1.580000043,2.50999999,3.912250084,6.583300037,38.02000046,Louisiana,St. Helena Parish,10455
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Loup,606
JUL,0.02,0.07,0.079999998,0.090000004,0.100000001,0.129999995,0.159999996,0.219999999,0.360000014,0.589999974,1.25,3.819999933,34.34999847,Mississippi,Humphreys,8703
JUL,-0.079999998,-0.01,0.01,0.029999999,0.064999999,0.170000002,0.529999971,1.279999971,4.389999866,10.01499987,17.66499996,33.11500072,111.5299988,Virginia,Suffolk city,88103
JUL,-0.209999993,0,0,0,0.029999999,0.129999995,0.300000012,1.00999999,2.934000063,5.460000038,8.893000317,15.22000027,44.54999924,North Carolina,Caldwell,81537
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Door,27307
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0.550000012,Virginia,Greene,19190
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Pierce,41020
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Putnam,34011
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Johnson,578920
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Marshall,4766
JUL,-0.180000007,-0.07,-0.029999999,0.01,0.059999999,0.129999995,0.219999999,0.389999986,0.970000029,2.730000019,9.161999893,21.44000053,106.9000015,Oklahoma,Garfield,63163
JUL,-0.01,0.029999999,0.07,0.090000004,0.109999999,0.159999996,0.219999999,0.340000004,0.585999978,0.910000026,1.574500048,3.06259994,12.03999996,North Carolina,Clay,10668
JUL,-0.029999999,0.039999999,0.050000001,0.07,0.100000001,0.150000006,0.300000012,1.230000019,5.609000111,9.779499769,15.59925036,28.67000008,85.80000305,Florida,Charlotte,172824
JUL,0.029999999,0.100000001,0.119999997,0.150000006,0.170000002,0.239999995,0.439999998,1.059999943,3.309999943,7.815500069,14.63675017,27.0255995,64.30000305,South Carolina,Greenwood,69907
JUL,-0.029999999,0,0,0,0.062999999,0.180000007,0.280000001,0.469999999,1.070000052,2.519999981,6.21999979,13.51000023,56.70999908,Missouri,Butler,42840
JUL,-0.01,0.029999999,0.039999999,0.050000001,0.07,0.100000001,0.140000001,0.230000004,0.419999987,0.660000026,1.189500052,3.77139998,20.03000069,Mississippi,Webster,9869
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Champaign,38941
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Huntingdon,45640
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermont,Orleans,27008
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Northumberland,93020
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Pondera,6084
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Lac qui Parle,6870
JUL,-0.200000003,-0.079999998,-0.059999999,-0.039999999,-0.02,0.02,0.059999999,0.109999999,0.150000006,0.189999998,0.289999992,0.620000005,31.57999992,New Mexico,Torrance,15482
JUL,-0.079999998,0,0,0,0,0,0,0,0,0,0.280000001,0.430000007,1.200000048,Missouri,St. Clair,9408
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Pottawatomie,23121
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,Tooele,62641
JUL,-0.180000007,-0.039999999,-0.029999999,-0.01,0,0.029999999,0.059999999,0.100000001,0.150000006,0.25,0.730000019,2.90600009,100.3899994,Arizona,Yavapai,220621
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,Hancock,54304
JUL,0.07,0.109999999,0.129999995,0.140000001,0.159999996,0.209999993,0.289999992,0.460000008,0.793000019,1.169999957,1.889999986,5.460599799,32.93000031,Georgia,Lanier,10277
JUL,0.01,0.079999998,0.109999999,0.129999995,0.159999996,0.219999999,0.319999993,0.550000012,1.100000024,1.899999976,3.558499944,6.63699995,36.00999832,Arkansas,Cleburne,25358
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Gibson,33622
JUL,0.079999998,0.129999995,0.150000006,0.159999996,0.180000007,0.219999999,0.310000002,0.579999983,1.331000042,2.730000019,5.940000057,13.72999954,79.33999634,Louisiana,Jefferson Davis Parish,31428
JUL,-0.090000004,0,0,0,0,0,0,0,0,0,0.349999994,0.5,1.110000014,Colorado,Chaffee,18582
JUL,0,0,0,0,0,0.059999999,0.209999993,0.430000007,0.829999983,1.529999971,2.980000019,6.289999962,22.96999931,Kentucky,Rockcastle,16933
JUL,0.100000001,0.170000002,0.189999998,0.219999999,0.25999999,0.360000014,0.560000002,1.139999986,2.869999886,4.88499999,7.972499967,12.51299982,31.63999939,North Carolina,Hoke,52802
JUL,0.07,0.140000001,0.170000002,0.200000003,0.25,0.379999995,0.629999995,1.370000005,2.769999981,4.832999992,8.300000191,15.6729999,125.75,Texas,Parker,125568
JUL,0.050000001,0.129999995,0.159999996,0.189999998,0.209999993,0.25999999,0.379999995,0.829999983,3.181000066,8.111499691,21.9427505,34.55439926,106.1100006,Georgia,Chattahoochee,11075
JUL,0.050000001,0.119999997,0.140000001,0.159999996,0.189999998,0.25999999,0.460000008,1.32250005,7.251000023,16.70200071,28.35350037,42.29880112,151.6499939,Texas,Bell,336094
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Whatcom,211713
JUL,-0.050000001,0.059999999,0.100000001,0.129999995,0.170000002,0.300000012,1.019999981,4.369999886,14.04800014,24.33600006,35.90600109,53.23959915,154.1900024,Hawaii,Honolulu,993716
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Jackson,32564
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Sanders,11286
JUL,-0.209999993,-0.0521,-0.029999999,-0.01,0.02,0.07,0.129999995,0.209999993,0.319999993,0.469999999,0.839999974,2.50999999,31.14999962,Oklahoma,Major,7745
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Redwood,15425
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland,Kent,19696
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Putnam,4861
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,Weber,242978
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Whitman,47914
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Wells,4096
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Saginaw,193097
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Chase,3987
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Lincoln,35499
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Weld,284382
JUL,-0.07,-0.02,-0.02,-0.01,0,0.02,0.039999999,0.059999999,0.090000004,0.129999995,0.219999999,0.59129998,35.40000153,Texas,Sutton,3896
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Goodhue,46033
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,West Virginia,Taylor,16923
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Connecticut,Middlesex,163698
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,California,Humboldt,135219
JUL,-0.050000001,-0.01,0,0.01,0.02,0.039999999,0.059999999,0.100000001,0.200000003,0.389999986,1.036999965,3.799999952,34.36000061,Texas,Zapata,14516
JUL,0,0.059999999,0.079999998,0.100000001,0.119999997,0.180000007,0.270000011,0.479999989,1.150999975,2.299999952,5.325499928,15.22000027,57.15000153,Georgia,Coffee,43099
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Hardin,17252
JUL,-0.02,0.039999999,0.050000001,0.059999999,0.07,0.090000004,0.129999995,0.209999993,0.370000005,0.569999993,1,2.85179991,27.37000084,Arkansas,Nevada,8515
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Henry,49645
JUL,-0.07,-0.01,0.01,0.02,0.039999999,0.059999999,0.090000004,0.129999995,0.180000007,0.270000011,0.519999981,1.312400014,22.72999954,Texas,Baylor,3649
JUL,0.02,0.07,0.079999998,0.090000004,0.109999999,0.129999995,0.170000002,0.280000001,0.569999993,1.039999962,2.228250021,6.27990005,35.20999908,Arkansas,Chicot,10957
JUL,0.039999999,0.100000001,0.119999997,0.140000001,0.159999996,0.209999993,0.409999996,0.839999974,1.870000005,3.346499908,6.186500061,13.09650037,58.27000046,Arkansas,Lonoke,71268
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Lawrence,45577
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Henry,21710
JUL,-0.200000003,0,0,0,0.050000001,0.140000001,0.319999993,0.639999986,1.399999976,2.410000086,4.28000021,9.304000425,48.79000092,North Carolina,Wilkes,68320
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Sullivan,6237
JUL,-0.02,0.100000001,0.129999995,0.150000006,0.189999998,0.270000011,0.409999996,0.779999971,2.190000057,6.760000229,14.81999969,30.52599983,110.0699997,Oklahoma,Payne,80726
